,sensor1,sensor2
1271,51.0,48.0
1272,51.0,48.0
1273,51.0,48.0
1274,51.0,48.0
1275,51.0,48.0
1276,51.0,48.0
1277,51.0,48.0
1278,51.0,48.0
1279,51.0,48.0
1280,51.0,48.0
1281,51.0,48.0
1282,51.0,48.0
1283,51.0,48.0
1284,51.0,48.0
1285,51.0,48.0
1286,51.0,48.0
1287,51.0,48.0
1288,51.0,48.0
1289,51.0,48.0
1290,51.0,48.0
1291,51.0,48.0
1292,51.0,48.0
1293,51.0,48.0
1294,51.0,48.0
1295,51.0,48.0
1296,51.0,48.0
1297,51.0,48.0
1298,51.0,48.0
1299,51.0,48.0
1300,51.0,48.0
1301,51.0,48.0
1302,51.0,48.0
1303,51.0,48.0
1304,51.0,48.0
1305,51.0,48.0
1306,51.0,48.0
1307,51.0,48.0
1308,51.0,48.0
1309,51.0,48.0
1310,51.0,48.0
1311,51.0,48.0
1312,51.0,48.0
1313,51.0,48.0
1314,51.0,48.0
1315,51.0,48.0
1316,51.0,48.0
1317,51.0,48.0
1318,51.0,48.0
1319,51.0,48.0
1320,51.0,48.0
1321,51.0,48.0
1322,51.0,48.0
1323,51.0,48.0
1324,51.0,48.0
1325,51.0,48.0
1326,51.0,48.0
1327,51.0,48.0
1328,51.0,48.0
1329,51.0,48.0
1330,51.0,48.0
1331,51.0,48.0
1332,51.0,48.0
1333,51.0,48.0
1334,51.0,48.0
1335,51.0,48.0
1336,51.0,48.0
1337,51.0,48.0
1338,51.0,48.0
1339,51.0,48.0
1340,51.0,48.0
1341,51.0,48.0
1342,51.0,48.0
1343,51.0,48.0
1344,51.0,48.0
1345,51.0,48.0
1346,51.0,48.0
1347,51.0,48.0
1348,51.0,48.0
1349,51.0,48.0
1350,51.0,48.0
1351,51.0,48.0
1352,51.0,48.0
1353,51.0,48.0
1354,51.0,48.0
1355,51.0,48.0
1356,51.0,48.0
1357,51.0,48.0
1358,51.0,48.0
1359,51.0,48.0
1360,51.0,48.0
1361,51.0,48.0
1362,51.0,48.0
1363,51.0,48.0
1364,51.0,48.0
1365,51.0,48.0
1366,51.0,48.0
1367,51.0,48.0
1368,51.0,48.0
1369,51.0,48.0
1370,51.0,48.0
1371,51.0,48.0
1372,51.0,48.0
1373,51.0,48.0
1374,51.0,48.0
1375,51.0,48.0
1376,51.0,48.0
1377,51.0,48.0
1378,51.0,48.0
1379,51.0,48.0
1380,51.0,48.0
1381,51.0,48.0
1382,51.0,48.0
1383,51.0,48.0
1384,51.0,48.0
1385,51.0,48.0
1386,51.0,48.0
1387,51.0,48.0
1388,51.0,48.0
1389,51.0,48.0
1390,51.0,48.0
1391,51.0,48.0
1392,51.0,48.0
1393,51.0,48.0
1394,51.0,48.0
1395,51.0,48.0
1396,51.0,48.0
1397,51.0,48.0
1398,51.0,48.0
1399,51.0,48.0
1400,51.0,48.0
1401,51.0,48.0
1402,51.0,48.0
1403,51.0,48.0
1404,51.0,48.0
1405,51.0,48.0
1406,51.0,48.0
1407,51.0,47.85819145682535
1408,51.0,47.658374961769766
1409,51.0,47.45855846671424
1410,51.0,47.25874197165865
1411,51.0,47.05892547660312
1412,51.0,47.140891018452464
1413,51.0,47.34070751350805
1414,51.0,47.54052400856358
1415,51.0,47.740340503619166
1416,51.0,47.940156998674695
1417,51.0,47.86002650626972
1418,51.0,47.66021001121419
1419,51.0,47.46039351615861
1420,51.0,47.260577021103074
1421,51.0,47.06076052604749
1422,51.0,47.0
1423,51.0,47.0
1424,51.0,47.0
1425,51.0,47.0
1426,51.0,47.0
1427,51.0,47.0
1428,51.0,47.0
1429,51.0,47.0
1430,51.0,47.0
1431,51.0,47.0
1432,51.0,47.0
1433,51.0,47.0
1434,51.0,47.0
1435,51.0,47.0
1436,51.0,47.0
1437,51.0,47.0
1438,51.0,47.0
1439,51.0,47.0
1440,51.0,47.0
1441,51.0,47.0
1442,51.0,47.0
1443,51.0,47.0
1444,51.0,47.0
1445,51.0,47.0
1446,51.0,47.0
1447,51.0,47.0
1448,51.0,47.0
1449,51.0,47.0
1450,51.0,47.0
1451,51.0,47.0
1452,51.0,47.0
1453,51.0,47.0
1454,51.0,47.0
1455,51.0,47.0
1456,51.0,47.0
1457,51.0,47.1326332959527
1458,51.0,47.33244979100829
1459,51.0,47.532266286063816
1460,51.0,47.7320827811194
1461,51.0,47.93189927617499
1462,51.0,47.86828422876948
1463,51.0,47.6684677337139
1464,51.0,47.46865123865837
1465,51.0,47.26883474360278
1466,51.0,47.06901824854725
1467,51.0,47.130798246508334
1468,51.0,47.33061474156386
1469,51.0,47.53043123661945
1470,51.0,47.73024773167504
1471,51.0,47.930064226730565
1472,51.0,48.12988072178615
1473,51.0,48.32969721684168
1474,51.0,48.52951371189727
1475,51.0,48.7293302069528
1476,51.0,48.92914670200838
1477,51.0,48.74207360587207
1478,51.0,48.34244061576101
1479,51.0,47.94280762564984
1480,51.0,47.543174635538776
1481,51.0,47.1435416454276
1482,51.0,47.256091344683455
1483,51.0,47.65572433479463
1484,51.0,48.055357324905685
1485,51.0,48.45499031501686
1486,51.0,48.85462330512803
1487,51.0,49.0
1488,51.0,49.0
1489,51.0,49.0
1490,51.0,49.0
1491,51.0,49.0
1492,51.0,49.0
1493,51.0,49.0
1494,51.0,49.0
1495,51.0,49.0
1496,51.0,49.0
1497,51.0,49.0
1498,51.0,49.0
1499,51.0,49.0
1500,51.0,49.0
1501,51.0,49.0
1502,51.0,48.75124885309401
1503,51.0,48.35161586298295
1504,51.0,47.95198287287178
1505,51.0,47.55234988276072
1506,51.0,47.15271689264955
1507,51.0,47.24691609746151
1508,51.0,47.64654908757268
1509,51.0,48.04618207768385
1510,51.0,48.44581506779491
1511,51.0,48.84544805790608
1512,51.0,48.75491895198286
1513,51.0,48.35528596187169
1514,51.0,47.95565297176063
1515,51.0,47.556019981649456
1516,51.0,47.1563869915384
1517,51.0,47.243245998572775
1518,51.0,47.64287898868395
1519,51.0,48.042511978795005
1520,51.0,48.44214496890618
1521,51.0,48.84177795901724
1522,51.0,49.0
1523,51.0,49.0
1524,51.0,49.0
1525,51.0,49.0
1526,51.0,49.0
1527,51.0,49.0
1528,51.0,49.0
1529,51.0,49.0
1530,51.0,49.0
1531,51.0,49.0
1532,51.0,48.76225914976044
1533,51.0,48.36262615964927
1534,51.0,47.962993169538095
1535,51.0,47.56336017942704
1536,51.0,47.16372718931586
1537,51.0,47.0
1538,51.0,47.0
1539,51.0,47.0
1540,51.0,47.0
1541,51.0,47.0
1542,51.0,47.0
1543,51.0,47.0
1544,51.0,47.0
1545,51.0,47.0
1546,51.0,47.0
1547,51.0,47.11611785095323
1548,51.0,47.31593434600882
1549,51.0,47.515750841064346
1550,51.0,47.71556733611993
1551,51.0,47.91538383117546
1552,51.0,47.88479967376895
1553,51.0,47.68498317871342
1554,51.0,47.48516668365784
1555,51.0,47.28535018860231
1556,51.0,47.08553369354672
1557,51.0,47.0
1558,51.0,47.0
1559,51.0,47.0
1560,51.0,47.0
1561,51.0,47.0
1562,51.0,47.0
1563,51.0,47.0
1564,51.0,47.0
1565,51.0,47.0
1566,51.0,47.0
1567,51.0,47.0
1568,51.0,47.0
1569,51.0,47.0
1570,51.0,47.0
1571,51.0,47.0
1572,51.0,47.0
1573,51.0,47.0
1574,51.0,47.0
1575,51.0,47.0
1576,51.0,47.0
1577,51.0,47.11061270262008
1578,51.0,47.3104291976756
1579,51.0,47.51024569273119
1580,51.0,47.710062187786775
1581,51.0,47.909878682842304
1582,51.0,48.0
1583,51.0,48.0
1584,51.0,48.0
1585,51.0,48.0
1586,51.0,48.0
1587,51.0,48.0
1588,51.0,48.0
1589,51.0,48.0
1590,51.0,48.0
1591,51.0,48.0
1592,51.0,48.0
1593,51.0,48.0
1594,51.0,48.0
1595,51.0,48.0
1596,51.0,48.0
1597,51.0,48.0
1598,51.0,48.0
1599,51.0,48.0
1600,51.0,48.0
1601,51.0,48.0
1602,51.0,48.0
1603,51.0,48.0
1604,51.0,48.0
1605,51.0,48.0
1606,51.0,48.0
1607,51.0,48.0
1608,51.0,48.0
1609,51.0,48.0
1610,51.0,48.0
1611,51.0,48.0
1612,51.0,48.104190029564734
1613,51.0,48.30400652462026
1614,51.0,48.50382301967585
1615,51.0,48.70363951473138
1616,51.0,48.90345600978696
1617,51.0,48.79345499031501
1618,51.0,48.39382200020384
1619,51.0,47.99418901009278
1620,51.0,47.59455601998161
1621,51.0,47.19492302987044
1622,51.0,47.0
1623,51.0,47.0
1624,51.0,47.0
1625,51.0,47.0
1626,51.0,47.0
1627,51.0,47.10143745539813
1628,51.0,47.30125395045371
1629,51.0,47.50107044550924
1630,51.0,47.70088694056483
1631,51.0,47.90070343562036
1632,51.0,48.0
1633,51.0,48.0
1634,51.0,48.0
1635,51.0,48.0
1636,51.0,48.0
1637,51.0,48.0
1638,51.0,48.0
1639,51.0,48.0
1640,51.0,48.0
1641,51.0,48.0
1642,51.0,48.09868488123152
1643,51.0,48.29850137628711
1644,51.0,48.49831787134269
1645,51.0,48.69813436639822
1646,51.0,48.89795086145381
1647,51.0,49.0
1648,51.0,49.0
1649,51.0,49.0
1650,51.0,49.0
1651,51.0,49.0
1652,51.0,49.0
1653,51.0,49.0
1654,51.0,49.0
1655,51.0,49.0
1656,51.0,49.0
1657,51.0,49.0
1658,51.0,49.0
1659,51.0,49.0
1660,51.0,49.0
1661,51.0,49.0
1662,51.0,49.0
1663,51.0,49.0
1664,51.0,49.0
1665,51.0,49.0
1666,51.0,49.0
1667,51.0,49.0
1668,51.0,49.0
1669,51.0,49.0
1670,51.0,49.0
1671,51.0,49.0
1672,51.0,48.90682026710164
1673,51.0,48.70700377204605
1674,51.0,48.50718727699052
1675,51.0,48.307370781934935
1676,51.0,48.10755428687935
1677,51.0,48.09226220817618
1678,51.0,48.292078703231766
1679,51.0,48.491895198287295
1680,51.0,48.69171169334288
1681,51.0,48.89152818839841
1682,51.0,48.908655316546
1683,51.0,48.70883882149042
1684,51.0,48.50902232643489
1685,51.0,48.3092058313793
1686,51.0,48.10938933632377
1687,51.0,48.09042715873181
1688,51.0,48.29024365378734
1689,51.0,48.49006014884293
1690,51.0,48.68987664389846
1691,51.0,48.88969313895405
1692,51.0,48.91049036599037
1693,51.0,48.71067387093484
1694,51.0,48.510857375879255
1695,51.0,48.311040880823725
1696,51.0,48.11122438576814
1697,51.0,48.0
1698,51.0,48.0
1699,51.0,48.0
1700,51.0,48.0
1701,51.0,48.0
1702,51.0,48.0
1703,51.0,48.0
1704,51.0,48.0
1705,51.0,48.0
1706,51.0,48.0
1707,51.0,48.0
1708,51.0,48.0
1709,51.0,48.0
1710,51.0,48.0
1711,51.0,48.0
1712,51.0,48.0
1713,51.0,48.0
1714,51.0,48.0
1715,51.0,48.0
1716,51.0,48.0
1717,51.0,48.0
1718,51.0,48.0
1719,51.0,48.0
1720,51.0,48.0
1721,51.0,48.0
1722,51.0,48.0
1723,51.0,48.0
1724,51.0,48.0
1725,51.0,48.0
1726,51.0,48.0
1727,51.0,48.0
1728,51.0,48.0
1729,51.0,48.0
1730,51.0,48.0
1731,51.0,48.0
1732,51.0,48.0
1733,51.0,48.0
1734,51.0,48.0
1735,51.0,48.0
1736,51.0,48.0
1737,51.0,48.0
1738,51.0,48.0
1739,51.0,48.0
1740,51.0,48.0
1741,51.0,48.0
1742,51.0,48.08033438678768
1743,51.0,48.28015088184321
1744,51.0,48.4799673768988
1745,51.0,48.67978387195433
1746,51.0,48.87960036700992
1747,51.0,48.9205831379345
1748,51.0,48.72076664287897
1749,51.0,48.520950147823385
1750,51.0,48.321133652767855
1751,51.0,48.12131715771227
1752,51.0,48.0
1753,51.0,48.0
1754,51.0,48.0
1755,51.0,48.0
1756,51.0,48.0
1757,51.0,48.07758181262108
1758,51.0,48.27739830767666
1759,51.0,48.47721480273219
1760,51.0,48.67703129778778
1761,51.0,48.87684779284331
1762,51.0,48.92333571210111
1763,51.0,48.72351921704552
1764,51.0,48.52370272198999
1765,51.0,48.323886226934405
1766,51.0,48.12406973187888
1767,51.0,48.0
1768,51.0,48.0
1769,51.0,48.0
1770,51.0,48.0
1771,51.0,48.0
1772,51.0,48.0
1773,51.0,48.0
1774,51.0,48.0
1775,51.0,48.0
1776,51.0,48.0
1777,51.0,48.0
1778,51.0,48.0
1779,51.0,48.0
1780,51.0,48.0
1781,51.0,48.0
1782,51.0,48.0
1783,51.0,48.0
1784,51.0,48.0
1785,51.0,48.0
1786,51.0,48.0
1787,51.0,48.0
1788,51.0,48.0
1789,51.0,48.0
1790,51.0,48.0
1791,51.0,48.0
1792,51.0,48.0
1793,51.0,48.0
1794,51.0,48.0
1795,51.0,48.0
1796,51.0,48.0
1797,51.0,48.0
1798,51.0,48.0
1799,51.0,48.0
1800,51.0,48.0
1801,51.0,48.0
1802,51.0,48.0
1803,51.0,48.0
1804,51.0,48.0
1805,51.0,48.0
1806,51.0,48.0
1807,51.0,48.0
1808,51.0,48.0
1809,51.0,48.0
1810,51.0,48.0
1811,51.0,48.0
1812,51.0,48.0
1813,51.0,48.0
1814,51.0,48.0
1815,51.0,48.0
1816,51.0,48.0
1817,51.0,47.93342848404524
1818,51.0,47.73361198898965
1819,51.0,47.53379549393412
1820,51.0,47.333978998878536
1821,51.0,47.134162503823006
1822,51.0,47.0
1823,51.0,47.0
1824,51.0,47.0
1825,51.0,47.0
1826,51.0,47.0
1827,51.0,47.0
1828,51.0,47.0
1829,51.0,47.0
1830,51.0,47.0
1831,51.0,47.0
1832,51.0,47.0
1833,51.0,47.0
1834,51.0,47.0
1835,51.0,47.0
1836,51.0,47.0
1837,51.0,47.0
1838,51.0,47.0
1839,51.0,47.0
1840,51.0,47.0
1841,51.0,47.0
1842,51.0,46.93801610765621
1843,51.0,46.738199612600624
1844,51.0,46.538383117545095
1845,51.0,46.33856662248951
1846,51.0,46.13875012743398
1847,51.0,46.061066367621606
1848,51.0,46.260882862677136
1849,51.0,46.46069935773272
1850,51.0,46.66051585278831
1851,51.0,46.86033234784384
1852,51.0,47.0
1853,51.0,47.0
1854,51.0,47.0
1855,51.0,47.0
1856,51.0,47.0
1857,51.0,47.0
1858,51.0,47.0
1859,51.0,47.0
1860,51.0,47.0
1861,51.0,47.0
1862,51.0,47.0
1863,51.0,47.0
1864,51.0,47.0
1865,51.0,47.0
1866,51.0,47.0
1867,51.0,47.0
1868,51.0,47.0
1869,51.0,47.0
1870,51.0,47.0
1871,51.0,47.0
1872,51.0,47.05647874401063
1873,51.0,47.25629523906616
1874,51.0,47.45611173412175
1875,51.0,47.65592822917733
1876,51.0,47.85574472423286
1877,51.0,47.94443878071155
1878,51.0,47.74462228565602
1879,51.0,47.54480579060044
1880,51.0,47.344989295544906
1881,51.0,47.14517280048932
1882,51.0,46.94535630543373
1883,51.0,46.745539810378204
1884,51.0,46.54572331532262
1885,51.0,46.34590682026709
1886,51.0,46.1460903252115
1887,51.0,45.94627383015597
1888,51.0,45.74645733510039
1889,51.0,45.54664084004486
1890,51.0,45.34682434498927
1891,51.0,45.147007849933686
1892,51.0,45.05280864512184
1893,51.0,45.25262514017743
1894,50.947948560930826,45.45244163523296
1895,50.84813227189224,45.652258130288544
1896,50.74831598285365,45.85207462534407
1897,50.64849969381507,45.94810887960034
1898,50.54868340477651,45.748292384544754
1899,50.448867115737926,45.548475889489225
1900,50.34905082669934,45.34865939443364
1901,50.24923453766076,45.14884289937811
1902,50.14941824862217,45.0
1903,50.04960195958361,45.0
1904,50.0,45.0
1905,50.0,45.0
1906,50.0,45.0
1907,50.0,44.94994392904471
1908,50.0,44.75012743398918
1909,50.0,44.55031093893359
1910,50.0,44.35049444387806
1911,50.0,44.15067794882248
1912,50.0,44.24569273116526
1913,50.0,45.2447752064432
1914,50.0,46.24385768172112
1915,50.0,47.24294015699877
1916,50.0,48.2420226322767
1917,50.0,48.95177897848913
1918,50.0,48.751962483433545
1919,50.0,48.552145988378015
1920,50.0,48.35232949332243
1921,50.0,48.15251299826684
1922,50.0,47.952696503211314
1923,50.0,47.75288000815573
1924,50.0,47.5530635131002
1925,50.0,47.35324701804461
1926,50.0,47.15343052298908
1927,50.0,46.86084208380049
1928,50.0,46.261392598633904
1929,50.0,45.661943113467146
1930,50.0,45.06249362830039
1931,50.0,44.4630441431338
1932,50.0,43.95453155265568
1933,50.0,43.75471505760015
1934,49.955296999387656,43.554898562544565
1935,49.85548071034907,43.35508206748904
1936,49.755664421310485,43.15526557243345
1937,49.6558481322719,42.95544907737786
1938,49.55603184323331,42.755632582322335
1939,49.45621555419476,42.55581608726675
1940,49.35639926515617,42.35599959221122
1941,49.25658297611759,42.15618309715563
1942,49.156766687079,42.0
1943,49.05695039804044,42.0
1944,49.0,42.0
1945,49.0,42.0
1946,49.0,42.0
1947,49.0,41.95728412682229
1948,49.0,41.7574676317667
1949,49.0,41.55765113671117
1950,49.0,41.35783464165559
1951,49.0,41.15801814660006
1952,49.0,41.0
1953,49.0,41.0
1954,49.0,41.0
1955,49.0,41.0
1956,49.0,41.0
1957,49.0,40.959119176266654
1958,49.0,40.759302681211125
1959,49.0,40.55948618615554
1960,49.0,40.35966969110001
1961,49.0,40.15985319604442
1962,49.0,39.92007340197768
1963,49.0,39.520440411866616
1964,48.96080832823026,39.12080742175544
1965,48.86099203919167,38.72117443164439
1966,48.76117575015312,38.32154144153321
1967,48.66135946111453,37.96095422571108
1968,48.56154317207594,37.76113773065549
1969,48.46172688303736,37.56132123559991
1970,48.3619105939988,37.361504740544376
1971,48.262094304960215,37.16168824548879
1972,48.16227801592163,36.96187175043326
1973,48.06246172688304,36.76205525537768
1974,48.0,36.56223876032215
1975,48.0,36.36242226526656
1976,48.0,36.16260577021103
1977,48.0,35.962789275155444
1978,48.0,35.76297278009986
1979,48.0,35.56315628504433
1980,48.0,35.36333978998874
1981,48.0,35.16352329493321
1982,48.0,34.927413599755255
1983,48.0,34.5277806096442
1984,47.96448254745869,34.128147619533024
1985,47.8646662584201,33.72851462942185
1986,47.76484996938152,33.328881639310794
1987,47.66503368034293,32.96462432459981
1988,47.56521739130437,32.76480782954428
1989,47.46540110226579,32.564991334488695
1990,47.3655848132272,32.365174839433166
1991,47.265768524188616,32.16535834437758
1992,47.16595223515006,31.96554184932205
1993,47.06613594611147,31.765725354266465
1994,47.0,31.56590885921088
1995,47.0,31.36609236415535
1996,47.0,31.166275869099763
1997,47.0,30.96645937404424
1998,47.0,30.766642878988648
1999,47.0,30.56682638393312
2000,47.0,30.367009888877533
2001,47.0,30.167193393821947
2002,47.0,29.934753797532835
2003,47.0,29.535120807421663
2004,47.0,29.135487817310604
2005,47.0,28.735854827199432
2006,47.0,28.33622183708837
2007,47.0,27.9682944234886
2008,47.0,27.76847792843307
2009,47.0,27.56866143337749
2010,47.0,27.3688449383219
2011,47.0,27.16902844326637
2012,47.0,26.969211948210784
2013,47.0,26.76939545315525
2014,46.96999387630129,26.56957895809967
2015,46.87017758726273,26.36976246304414
2016,46.77036129822415,26.16994596798856
2017,46.67054500918556,25.970129472932967
2018,46.570728720146974,25.77031297787744
2019,46.47091243110842,25.57049648282185
2020,46.37109614206983,25.370679987766323
2021,46.271279853031245,25.170863492710737
2022,46.17146356399266,25.0
2023,46.07164727495408,25.0
2024,46.0,25.0
2025,46.0,25.0
2026,46.0,25.0
2027,46.0,24.97196452237739
2028,46.0,24.772148027321805
2029,46.0,24.57233153226628
2030,46.0,24.37251503721069
2031,46.0,24.17269854215516
2032,46.0,23.97288204709957
2033,46.0,23.773065552043988
2034,46.0,23.57324905698846
2035,46.0,23.37343256193288
2036,46.0,23.173616066877344
2037,46.0,23.0
2038,46.0,23.0
2039,46.0,23.0
2040,46.0,23.0
2041,46.0,23.0
2042,46.0,22.97471709654394
2043,46.0,22.77490060148841
2044,45.97550520514392,22.575084106432826
2045,45.87568891610533,22.375267611377296
2046,45.775872627066775,22.17545111632171
2047,45.67605633802819,22.0
2048,45.5762400489896,22.0
2049,45.47642375995102,22.0
2050,45.37660747091243,22.0
2051,45.27679118187388,22.0
2052,45.17697489283529,22.0
2053,45.077158603796704,22.0
2054,45.0,22.0
2055,45.0,22.0
2056,45.0,22.0
2057,45.0,21.977469670710548
2058,45.0,21.77765317565496
2059,45.0,21.577836680599432
2060,45.0,21.378020185543846
2061,45.0,21.17820369048832
2062,45.0,21.0
2063,45.0,21.0
2064,44.97917942437235,21.0
2065,44.87936313533376,21.0
2066,44.779546846295176,21.0
2067,44.67973055725659,21.0
2068,44.579914268218005,21.0
2069,44.48009797917945,21.0
2070,44.38028169014086,21.0
2071,44.28046540110228,21.0
2072,44.18064911206369,21.0
2073,44.08083282302513,21.0
2074,44.0,21.0
2075,44.0,21.0
2076,44.0,21.0
2077,44.0,21.0
2078,44.0,21.0
2079,44.0,21.0
2080,44.0,21.0
2081,44.0,21.0
2082,44.0,20.98205729432152
2083,44.0,20.78224079926593
2084,43.98285364360075,20.58242430421041
2085,43.88303735456216,20.38260780915482
2086,43.78322106552358,20.18279131409929
2087,43.68340477648502,20.017025180956296
2088,43.583588487446434,20.21684167601188
2089,43.48377219840785,20.41665817106741
2090,43.38395590936926,20.616474666123
2091,43.28413962033071,20.81629116117853
2092,43.18432333129212,20.983892343765888
2093,43.084507042253534,20.78407584871036
2094,43.0,20.58425935365477
2095,43.0,20.384442858599243
2096,43.0,20.184626363543657
2097,43.0,20.0
2098,43.0,20.0
2099,43.0,20.0
2100,43.0,20.0
2101,43.0,20.0
2102,43.0,20.0
2103,43.0,20.0
2104,43.0,20.0
2105,43.0,20.0
2106,43.0,20.0
2107,43.0,20.0
2108,43.0,20.0
2109,43.0,20.0
2110,43.0,20.0
2111,43.0,20.0
2112,43.0,20.0
2113,43.0,20.0
2114,42.98836497244338,20.0
2115,42.88854868340479,20.0
2116,42.78873239436621,20.0
2117,42.68891610532762,19.98847996737686
2118,42.58909981628906,19.78866347232133
2119,42.48928352725048,19.588846977265742
2120,42.38946723821189,19.38903048221016
2121,42.28965094917331,19.18921398715463
2122,42.18983466013475,19.0
2123,42.09001837109616,19.0
2124,42.0,19.0
2125,42.0,19.0
2126,42.0,19.0
2127,42.0,19.0
2128,42.0,19.0
2129,42.0,19.0
2130,42.0,19.0
2131,42.0,19.0
2132,42.0,19.0
2133,42.0,19.0
2134,42.0,19.0
2135,42.0,19.0
2136,42.0,19.0
2137,42.0,19.0
2138,42.0,19.0
2139,42.0,19.0
2140,42.0,19.0
2141,42.0,19.0
2142,42.0,18.993067590987835
2143,42.0,18.793251095932305
2144,41.99387630128598,18.59343460087672
2145,41.89406001224742,18.393618105821133
2146,41.79424372320884,18.193801610765604
2147,41.69442743417025,18.0
2148,41.59461114513167,18.0
2149,41.49479485609311,18.0
2150,41.39497856705452,18.0
2151,41.29516227801594,18.0
2152,41.19534598897735,18.0
2153,41.095529699938766,18.0
2154,41.0,18.0
2155,41.0,18.0
2156,41.0,18.0
2157,41.0,18.0
2158,41.0,18.0
2159,41.0,18.0
2160,41.0,18.0
2161,41.0,18.0
2162,41.0,18.0
2163,41.0,18.0
2164,41.0,18.0
2165,41.0,18.0
2166,41.0,18.0
2167,41.0,18.0
2168,41.0,18.0
2169,41.0,18.0
2170,41.0,18.0
2171,41.0,18.0
2172,41.0,18.0
2173,41.0,18.0
2174,40.99938763012861,18.0
2175,40.89957134109002,18.0
2176,40.79975505205147,18.0
2177,40.69993876301288,18.0
2178,40.600122473974295,18.0
2179,40.50030618493571,18.0
2180,40.40048989589712,18.0
2181,40.30067360685857,18.0
2182,40.20085731781998,18.0
2183,40.1010410287814,19.99408706290172
2184,40.00122473974281,21.992252013457573
2185,40.0,23.990416964012866
2186,40.0,25.988581914568726
2187,40.0,27.98674686512402
2188,40.0,28.595473544703964
2189,40.0,29.19492302987055
2190,40.0,29.79437251503731
2191,40.0,30.393822000204068
2192,40.0,30.993271485370656
2193,40.0,31.987868284229023
2194,40.0,32.98695075950667
2195,40.0,33.9860332347846
2196,40.0,34.985115710062246
2197,40.0,35.984198185340176
2198,40.0,36.78662452849426
2199,40.0,37.5858905087166
2200,40.0,38.38515648893895
2201,40.0,39.18442246916106
2202,40.0,39.98368844938341
2203,40.0,40.978693037006906
2204,40.0,41.97777551228484
2205,40.0,42.97685798756248
2206,40.0,43.97594046284041
2207,40.0,44.97502293811834
2208,40.0,45.3896421653584
2209,40.0,45.78927515546957
2210,40.0,46.18890814558063
2211,40.0,46.5885411356918
2212,40.0,46.98817412580286
2213,40.0,47.0
2214,40.0,47.0
2215,40.0,47.0
2216,40.0,47.0
2217,40.0,47.0
2218,40.0,46.80701396676517
2219,40.0,46.60719747170964
2220,40.0,46.40738097665405
2221,40.0,46.20756448159853
2222,40.0,46.00774798654294
2223,40.0,46.0
2224,40.0,46.0
2225,40.0,46.0
2226,40.0,46.0
2227,40.0,46.0
2228,40.0,46.0
2229,40.0,46.0
2230,40.0,46.0
2231,40.0,46.0
2232,40.0,46.0
2233,40.0,46.0
2234,40.0,46.0
2235,40.0,46.0
2236,40.0,46.0
2237,40.0,46.0
2238,40.0,45.81068406565396
2239,40.0,45.61086757059837
2240,40.0,45.41105107554285
2241,40.0,45.21123458048726
2242,40.0,45.01141808543173
2243,40.0,44.62320318075229
2244,40.0,44.223570190641226
2245,40.0,43.82393720053005
2246,40.0,43.424304210419
2247,40.0,43.02467122030782
2248,40.0,43.0
2249,40.0,43.0
2250,40.0,43.0
2251,40.0,43.0
2252,40.0,43.0
2253,40.0,42.813436639820566
2254,40.0,42.61362014476498
2255,40.0,42.41380364970939
2256,40.0,42.21398715465386
2257,40.0,42.01417065959828
2258,40.0,41.81435416454275
2259,40.0,41.61453766948716
2260,40.0,41.414721174431634
2261,40.0,41.21490467937605
2262,40.0,41.01508818432052
2263,40.0,40.81527168926493
2264,40.0,40.61545519420935
2265,40.0,40.41563869915382
2266,40.0,40.21582220409823
2267,40.0,40.0160057090427
2268,40.0,39.81618921398712
2269,40.0,39.61637271893159
2270,40.0,39.416556223876
2271,40.0,39.216739728820414
2272,40.0,39.016923233764885
2273,40.0,38.6342134774186
2274,40.0,38.23458048730754
2275,39.917942437232114,37.83494749719637
2276,39.81812614819353,37.43531450708531
2277,39.71830985915494,37.03568151697414
2278,39.61849357011636,36.81802426343154
2279,39.5186772810778,36.61820776837595
2280,39.418860992039214,36.41839127332037
2281,39.31904470300063,36.21857477826484
2282,39.21922841396204,36.01875828320925
2283,39.11941212492346,36.18105821184628
2284,39.0195958358849,36.38087470690186
2285,39.0,36.58069120195739
2286,39.0,36.78050769701298
2287,39.0,36.980324192068565
2288,39.0,37.0
2289,39.0,37.0
2290,39.0,37.0
2291,39.0,37.0
2292,39.0,37.0
2293,39.0,37.0
2294,39.0,37.0
2295,39.0,37.0
2296,39.0,37.0
2297,39.0,37.0
2298,39.0,36.82169436232027
2299,39.0,36.62187786726474
2300,39.0,36.42206137220916
2301,39.0,36.22224487715363
2302,39.0,36.02242838209804
2303,39.0,35.822611887042456
2304,39.0,35.62279539198693
2305,39.0,35.42297889693134
2306,39.0,35.22316240187581
2307,39.0,35.023345906820225
2308,39.0,35.35294117647061
2309,39.0,35.75257416658178
2310,39.0,36.15220715669295
2311,39.0,36.55184014680401
2312,39.0,36.95147313691518
2313,39.0,37.0
2314,39.0,37.0
2315,39.0,37.0
2316,39.0,37.0
2317,39.0,37.0
2318,39.0,36.82536446120906
2319,39.0,36.62554796615348
2320,39.0,36.42573147109795
2321,39.0,36.22591497604236
2322,39.0,36.02609848098683
2323,39.0,35.47884595779374
2324,39.0,34.87939647262715
2325,39.0,34.27994698746039
2326,39.0,33.68049750229363
2327,39.0,33.081048017127046
2328,39.0,32.82719951065343
2329,39.0,32.6273830155979
2330,39.0,32.427566520542314
2331,39.0,32.227750025486785
2332,39.0,32.0279335304312
